Date,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,TurnoverRate,MA10,MA50,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,Momentum,ATR
2021-03-15,6.44,6.56,6.6,6.44,17782,11649980.0,2.47,1.23,0.08,0.87,6.526000000000001,6.4588,6.469082048702009,6.445383787594166,0.023698261107842455,-1.8706964342135937e-05,0.02371696807218459,54.901960784313715,-0.017964071856287456,0.18928571428571436
2021-03-16,6.56,6.72,6.73,6.52,26782,17814008.0,3.2,2.44,0.16,1.32,6.534000000000001,6.4474,6.5076848104401614,6.465725729253857,0.041959081186304203,0.008376850665787132,0.03358223052051707,60.0,0.012048192771084265,0.1935714285714287
2021-03-17,6.72,6.72,6.74,6.6,24899,16630120.0,2.08,0.0,0.0,1.22,6.545,6.435599999999999,6.54034868575706,6.484560860420238,0.055787825336821584,0.017859045599994024,0.03792877973682756,60.0,0.016641452344931862,0.18714285714285733
2021-03-18,6.71,7.02,7.03,6.68,74542,51501018.0,5.21,4.46,0.3,3.67,6.589999999999999,6.43,6.614141195640589,6.524223018907628,0.08991817673296154,0.03227087182658753,0.057647304906374014,67.14285714285715,0.06849315068493134,0.1978571428571431
2021-03-19,6.91,6.81,6.99,6.75,50952,34973674.0,3.42,-2.99,-0.21,2.51,6.608,6.4194,6.644273319388191,6.545391684173729,0.09888163521446192,0.0455930245041624,0.053288610710299514,54.42176870748299,0.02714932126696823,0.20357142857142874
2021-03-22,6.88,7.1,7.25,6.78,95495,66839060.0,6.9,4.26,0.29,4.7,6.659000000000001,6.4144,6.714385116405392,6.586473781642342,0.12791133476305028,0.062056686555939974,0.0658546482071103,63.37209302325583,0.07738998482549309,0.22785714285714295
2021-03-23,7.1,7.18,7.8,6.94,134774,97094234.0,12.11,1.13,0.08,6.63,6.726999999999999,6.4117999999999995,6.786018175419947,6.6304386867058716,0.1555794887140758,0.08076124698756715,0.07481824172650864,66.10169491525423,0.10461538461538455,0.2800000000000001
2021-03-24,7.01,7.17,7.37,7.0,109884,78894395.0,5.15,-0.14,-0.01,5.41,6.816,6.4134,6.845092302278417,6.670406191394326,0.1746861108840907,0.09954621976687186,0.07513989111721883,67.24137931034483,0.14171974522292996,0.3
2021-03-25,7.2,7.29,7.6,6.83,143703,105295883.0,10.74,1.67,0.12,7.07,6.904999999999999,6.4216,6.91353964038943,6.71630202906882,0.19723761132060957,0.11908449807761941,0.07815311324299017,68.33333333333334,0.13906249999999987,0.3464285714285714
2021-03-26,7.26,7.41,7.56,7.12,121179,89261945.0,6.04,1.65,0.12,5.96,6.997999999999999,6.432799999999999,6.989918157252594,6.767687063952611,0.22223109329998358,0.13971381712209224,0.08251727617789134,71.80851063829789,0.14351851851851838,0.3657142857142856
2021-03-29,7.6,7.33,7.69,7.19,100645,73893890.0,6.75,-1.08,-0.08,4.95,7.075,6.446000000000001,7.042238440752195,6.809339874030195,0.2328985667219996,0.15835076704207374,0.07454779967992586,72.19251336898397,0.11737804878048785,0.37928571428571417
2021-03-30,7.13,6.9,7.23,6.84,86789,60544687.0,5.32,-5.87,-0.43,4.27,7.093000000000001,6.4510000000000005,7.020355603713395,6.816055438916847,0.2043001647965479,0.16754064659296858,0.03675951820357931,64.90384615384616,0.026785714285714413,0.39571428571428563
2021-03-31,6.78,6.91,6.95,6.69,61071,41924759.0,3.77,0.14,0.01,3.0,7.112,6.4604,7.003377818526719,6.823014295293378,0.18036352323334093,0.17010522192104305,0.01025830131229788,62.944162436548226,0.028273809523809534,0.3935714285714285
2021-04-01,6.85,6.74,6.88,6.63,54936,36947307.0,3.62,-2.46,-0.17,2.7,7.0840000000000005,6.466799999999999,6.962858154137994,6.816865088234609,0.1459930659033848,0.1652827907175114,-0.019289724814126608,56.310679611650485,-0.03988603988603978,0.3978571428571428
2021-04-02,6.72,6.62,6.74,6.6,34863,23170067.0,2.08,-1.78,-0.12,1.72,7.065,6.4666,6.910110745809072,6.802282489106119,0.10782825670295271,0.15379188391459966,-0.04596362721164696,51.428571428571445,-0.027900146842878004,0.39642857142857146
2021-04-06,6.6,6.74,6.79,6.6,28939,19426121.0,2.87,1.81,0.12,1.42,7.029000000000001,6.4688,6.883939861838446,6.797668971394554,0.0862708904438918,0.1402876852204581,-0.05401679477656629,50.48543689320389,-0.05070422535211261,0.395
2021-04-07,6.74,6.79,6.86,6.72,30392,20667268.0,2.08,0.74,0.05,1.5,6.99,6.4702,6.869487575401761,6.7971008994394015,0.0723866759623597,0.12670748336883841,-0.05432080740647871,51.65876777251185,-0.05431754874651806,0.395
2021-04-08,6.76,6.66,6.79,6.64,29204,19541103.0,2.21,-1.91,-0.13,1.44,6.939,6.470599999999999,6.837258717647644,6.786945277258705,0.0503134403889387,0.11142867477285848,-0.061115234383919775,40.7216494845361,-0.07112970711297073,0.3807142857142857
2021-04-09,6.66,6.68,6.73,6.62,14620,9746750.0,1.65,0.3,0.02,0.72,6.878,6.471,6.813065068778775,6.7790234048691715,0.03404166390960306,0.0959512726002074,-0.06190960869060434,46.28571428571429,-0.08367626886145407,0.36928571428571433
2021-04-12,6.71,6.57,6.71,6.57,20798,13783511.0,2.1,-1.65,-0.11,1.02,6.794,6.474,6.775670442812809,6.763540189693677,0.012130253119132739,0.07918706870399247,-0.06705681558485974,33.12101910828025,-0.11336032388663964,0.34571428571428575
2021-04-13,6.58,6.55,6.58,6.52,13980,9146738.0,0.91,-0.3,-0.02,0.69,6.715999999999999,6.481599999999999,6.7409519131493,6.747722397864515,-0.006770484715215019,0.061995558020150984,-0.068766042735366,29.139072847682115,-0.106412005457026,0.2885714285714287
2021-04-14,6.53,6.68,6.7,6.53,17122,11345166.0,2.6,1.98,0.13,0.84,6.694,6.4938,6.731574695741715,6.742705923948625,-0.011131228206910038,0.04737020077473879,-0.058501428981648826,34.969325153374214,-0.03188405797101457,0.2742857142857144
2021-04-15,6.65,6.68,6.73,6.64,15015,10030073.0,1.35,0.0,0.0,0.74,6.670999999999999,6.5072,6.723640127166066,6.738061040693172,-0.014420913527105839,0.03501197791436987,-0.04943289144147571,29.801324503311236,-0.03328509406657021,0.22571428571428592
